"Gene","Bead","Sup","Enrichment","P"
"Zfp658",3.27,3.55,-0.12," 6.3e-01"
"Cln8",8.28,9.12,-0.12," 4.2e-01"
"Spata25",0.17,0.16,-0.12," 9.0e-01"
"Yjefn3",26.23,31.73,-0.12," 3.6e-01"
"Prc1",9.15,9.97,-0.12," 4.6e-01"
"Hjurp",24.21,26.35,-0.12," 1.4e-01"
"Sbsn",1.65,1.78,-0.12," 7.2e-01"
"Las1l",79.56,86.9,-0.12," 7.5e-02"
"Tmem196",49.32,54.24,-0.12," 8.1e-02"
"Prkab1",9.08,9.66,-0.12," 3.0e-01"
"Hsd17b7",5.69,6.24,-0.12," 4.5e-01"
"Zfp317",19.07,20.8,-0.12," 1.1e-01"
"Jpt2",9.38,10,-0.12," 3.0e-01"
"Ssr1",84.54,93.21,-0.12," 7.1e-02"
"Siglec1",0.19,0.3,-0.12," 9.0e-01"
"Cops7a",32.89,37.15,-0.12," 2.0e-01"
"Map3k13",39.21,42.8,-0.13," 5.7e-02"
"Snrnp200",24.23,26.23,-0.13," 6.1e-02"
"Wap",0.32,0.36,-0.13," 8.5e-01"
"Cir1",26.44,28.89,-0.13," 7.9e-02"
"R3hcc1",7.1,7.61,-0.13," 3.5e-01"
"Hectd2",19.44,21.25,-0.13," 1.3e-01"
"Pecr",16.45,17.71,-0.13," 1.2e-01"
"4933428G20Rik",3,3.46,-0.13," 6.0e-01"
"Polr2j",24.56,27.95,-0.13," 1.9e-01"
"9530082P21Rik",12.86,14.14,-0.13," 2.2e-01"
"Kcnc4",15.67,17.12,-0.13," 1.5e-01"
"Slc35g1",1.69,1.81,-0.13," 7.0e-01"
"Cnmd",6.65,7.36,-0.13," 5.6e-01"
"Mpv17",40.43,43.46,-0.13," 8.8e-02"
"Ctc1",21.2,22.91,-0.13," 1.6e-01"
"Txn2",41.74,45.79,-0.13," 8.1e-02"
"2200002D01Rik",0.27,0.26,-0.13," 8.8e-01"
"Rhox8",0.13,0.15,-0.13," 9.0e-01"
"Fn3krp",6.14,7.04,-0.13," 5.3e-01"
"Anp32b",30.18,33.83,-0.13," 2.5e-01"
"Ankrd40",31.97,34.68,-0.13," 8.8e-02"
"Rps19bp1",10.15,11.27,-0.13," 3.3e-01"
"Pde6g",0.92,1.28,-0.13," 8.3e-01"
"Sptssb",2.31,2.68,-0.13," 6.4e-01"
"Vsx2",0.32,0.29,-0.13," 8.7e-01"
"Skint4",0.49,0.6,-0.13," 8.3e-01"
"Tfec",1.13,1.27,-0.13," 7.4e-01"
"Zc2hc1c",4.07,4.48,-0.13," 4.8e-01"
"Ano9",0.08,0.11,-0.13," 9.4e-01"
"Eef1e1",25.39,29.3,-0.13," 2.5e-01"
"Gba",4.85,5.12,-0.13," 4.6e-01"
"Abca8b",38.33,42.27,-0.13," 1.4e-01"
"Adgb",27.55,30.93,-0.13," 4.8e-01"
"Asb1",11.61,13.13,-0.13," 2.3e-01"
"Kcnh8",50.34,57.37,-0.13," 3.0e-01"
"Trappc1",21.01,23.24,-0.13," 1.4e-01"
"Ccdc28a",40.28,44.46,-0.13," 2.1e-01"
"Hsdl1",24.32,26.25,-0.13," 6.6e-02"
"Zfp326",42.7,46.35,-0.13," 6.5e-02"
"Mettl21a",13.85,14.81,-0.13," 2.0e-01"
"Ephx1",10.37,11.41,-0.13," 3.8e-01"
"Tcof1",15.66,16.9,-0.13," 1.4e-01"
"Nanos1",7.7,8.59,-0.13," 3.8e-01"
"Il17rb",2.3,2.57,-0.13," 5.9e-01"
"Prkca",254.57,281.14,-0.13," 6.1e-02"
"Rnf144a",33.43,36.18,-0.13," 8.8e-02"
"Leo1",14.2,15.67,-0.13," 1.4e-01"
"Zfand5",84.64,92.89,-0.13," 8.7e-02"
"Vhl",9.77,10.6,-0.13," 3.2e-01"
"Asmt",1.86,2.07,-0.13," 7.1e-01"
"Frmpd1os",0.83,0.92,-0.13," 7.9e-01"
"Fthl17a",0.18,0.21,-0.13," 9.1e-01"
"Mrpl22",16.83,18.82,-0.13," 1.5e-01"
"1700120G11Rik",1.12,1.12,-0.13," 7.6e-01"
"Denr",32.52,35.61,-0.13," 1.4e-01"
"Slc46a2",6.4,7,-0.13," 4.0e-01"
"Grin3a",123.94,135.08,-0.13," 3.2e-01"
"D6Ertd527e",0.16,0.19,-0.13," 9.0e-01"
"Psmc6",91.2,98.95,-0.13," 1.5e-01"
"Ift57",35.37,38.94,-0.13," 1.0e-01"
"Strap",34.84,37.81,-0.13," 1.4e-01"
"Ddx56",12.64,13.91,-0.13," 1.9e-01"
"Dhx38",7.16,7.95,-0.13," 3.0e-01"
"Zfp90",16.85,18,-0.13," 2.0e-01"
"Zcrb1",40.92,45.51,-0.13," 6.9e-02"
"Gsg1l2",0.35,0.33,-0.13," 8.6e-01"
"Tchp",10.21,11.46,-0.13," 2.7e-01"
"Chst12",18.15,20.71,-0.13," 2.4e-01"
"Dbr1",5.73,6.44,-0.13," 3.8e-01"
"Eno3",2.98,3.23,-0.13," 5.3e-01"
"Hus1",6.24,6.84,-0.13," 4.3e-01"
"Stac2",11.03,12.55,-0.13," 5.0e-01"
"Gal3st2c",0.09,0.07,-0.13," 9.4e-01"
"Zfp568",15.58,17,-0.13," 1.4e-01"
"Tpte",1.5,1.78,-0.13," 6.8e-01"
"4933423P22Rik",4.99,5.48,-0.13," 4.0e-01"
"Med19",19.31,21.37,-0.13," 1.9e-01"
"Tns3",41.15,48.37,-0.13," 5.5e-01"
"Lrwd1",9.49,10.37,-0.13," 2.4e-01"
"Agpat1",17.68,20.07,-0.13," 3.1e-01"
"Pfn4",2.71,3.09,-0.13," 5.3e-01"
"Washc3",25.4,27.82,-0.13," 1.5e-01"
"4930453N24Rik",28.11,30.49,-0.13," 5.5e-02"
"4930447A16Rik",2.65,3.01,-0.13," 6.4e-01"
"Ypel2",69.59,76.93,-0.13," 1.7e-01"
"4930578G10Rik",66.1,75.67,-0.13," 1.9e-01"
"Zwint",352.74,408.75,-0.13," 1.3e-01"
"Ddx52",22.97,25.08,-0.13," 9.2e-02"
"Polr2c",40.5,46.65,-0.13," 1.6e-01"
"Lsm14b",10.78,11.91,-0.13," 2.1e-01"
"Zbtb5",14.97,16.31,-0.13," 1.8e-01"
"Chac1",1.57,1.7,-0.13," 6.5e-01"
"Diaph2",144.91,162.86,-0.13," 1.7e-01"
"Vwa5b1",42.33,47.04,-0.13," 1.5e-01"
"Isoc1",5.8,6.3,-0.13," 4.5e-01"
"Mrps36",24.13,27.09,-0.13," 8.8e-02"
"Irf9",10.34,11.52,-0.13," 3.2e-01"
"Ogfr",15.07,16.61,-0.13," 1.2e-01"
"4933400L20Rik",0.72,0.78,-0.13," 8.0e-01"
"Tor1b",15.18,16.43,-0.13," 1.9e-01"
"Akt1s1",19.2,21.14,-0.13," 1.1e-01"
"Pde7b",136.27,150.8,-0.13," 2.4e-01"
"Serpinb1c",0.17,0.17,-0.13," 8.9e-01"
"E230032D23Rik",1.69,1.86,-0.13," 6.9e-01"
"Zfp879",1.5,1.69,-0.13," 6.4e-01"
"Tmem104",13.67,14.99,-0.13," 3.6e-01"
"1700113A16Rik",6.1,6.65,-0.13," 4.0e-01"
"Numb",110.19,120.73,-0.14," 5.6e-02"
"Mdh1b",3.67,4.21,-0.14," 5.3e-01"
"Med22",11.53,12.82,-0.14," 1.9e-01"
"Mrps35",21.87,24.62,-0.14," 1.2e-01"
"Slc43a2",67.54,74.3,-0.14," 9.0e-02"
"Gstcd",29.37,32.73,-0.14," 7.8e-02"
"Zfp622",16.85,18.66,-0.14," 2.6e-01"
"Pus1",10.04,10.74,-0.14," 2.0e-01"
"Pla1a",1.18,1.2,-0.14," 7.1e-01"
"Gtf3c5",13.16,14.23,-0.14," 1.6e-01"
"Zbtb40",15.87,17.69,-0.14," 2.2e-01"
"Cers2",38.86,42.65,-0.14," 1.4e-01"
"Gla",5.36,5.98,-0.14," 4.3e-01"
"Slc25a54",0.34,0.33,-0.14," 8.6e-01"
"Brk1",59.78,67.62,-0.14," 7.6e-02"
"Agps",64.31,71.3,-0.14," 1.0e-01"
"Tfam",20.31,22.3,-0.14," 1.0e-01"
"Prrg2",6.17,6.92,-0.14," 3.5e-01"
"Acer1",0.45,0.48,-0.14," 8.2e-01"
"Ndufv2",70.51,81.7,-0.14," 1.0e-01"
"Arl2",59.94,67.18,-0.14," 5.4e-02"
"Rab33a",9.63,10.65,-0.14," 3.1e-01"
"Zdhhc19",2.67,2.79,-0.14," 5.6e-01"
"Ptges",7.33,8.31,-0.14," 4.6e-01"
"Nrsn2",143.54,170.1,-0.14," 1.5e-01"
"Btn2a2",0.1,0.12,-0.14," 9.1e-01"
"Zbtb41",14.5,15.86,-0.14," 2.1e-01"
"Tex22",3.24,3.36,-0.14," 5.1e-01"
"Snap47",166.05,191.75,-0.14," 1.5e-01"
"Slc29a1",18.49,20.22,-0.14," 7.9e-02"
"Cdc45",2.09,2.13,-0.14," 6.2e-01"
"Egfl6",6.2,6.74,-0.14," 4.5e-01"
"Pagr1b",4.12,4.31,-0.14," 4.6e-01"
"Mesd",44.25,50.25,-0.14," 1.3e-01"
"Hdhd2",45.01,50.85,-0.14," 8.6e-02"
"Slc35b4",11.4,12.87,-0.14," 2.4e-01"
"Abcf3",28.37,31.71,-0.14," 8.6e-02"
"Fads6",10.96,12.07,-0.14," 1.6e-01"
"Meikin",2.76,2.98,-0.14," 5.8e-01"
"Selenot",69.14,76.37,-0.14," 7.8e-02"
"Eif1a",25.74,28.96,-0.14," 1.8e-01"
"Arhgdib",4.93,5.97,-0.14," 6.8e-01"
"Mettl9",36.23,39.96,-0.14," 1.9e-01"
"Igfn1",0.1,0.12,-0.14," 9.1e-01"
"Smg8",4.24,4.48,-0.14," 4.3e-01"
"Med10",13.17,14.9,-0.14," 1.6e-01"
"Spc24",1.62,1.73,-0.14," 6.3e-01"
"4930579C12Rik",2.17,2.35,-0.14," 6.1e-01"
"E130311K13Rik",21.13,24.17,-0.14," 1.2e-01"
"Mpp1",23.05,25.67,-0.14," 9.1e-02"
"Krt17",0.83,0.97,-0.14," 7.4e-01"
"Srd5a2",0.28,0.28,-0.14," 8.8e-01"
"Zfp626",5.12,5.76,-0.14," 3.8e-01"
"Rasgrp2",16.48,19.16,-0.14," 2.4e-01"
"Pdap1",21.69,24.38,-0.14," 1.5e-01"
"Ino80e",15.42,17.04,-0.14," 1.2e-01"
"Rasa2",102.88,113.52,-0.14," 7.1e-02"
"Tnfsf13b",8.53,9.95,-0.14," 4.9e-01"
"Spef1",4.24,4.88,-0.14," 5.4e-01"
"Ppp1r15a",5.91,6.27,-0.14," 4.2e-01"
"Zfp551",2.69,2.98,-0.14," 5.6e-01"
"4930558C23Rik",0.07,0.1,-0.14," 9.2e-01"
"0610040B10Rik",14.8,16.29,-0.14," 1.4e-01"
"Nop16",6.34,6.93,-0.14," 4.2e-01"
"4930556G22Rik",0.39,0.4,-0.14," 8.2e-01"
"Rab4b",5.58,5.69,-0.14," 4.5e-01"
"Bckdk",14.18,15.76,-0.14," 1.9e-01"
"Cacng1",1.1,1.17,-0.14," 7.1e-01"
"Rpl35a",17.86,19.82,-0.14," 1.9e-01"
"Tbrg1",23.21,26,-0.14," 1.2e-01"
"D830005E20Rik",0.15,0.17,-0.14," 9.0e-01"
"2410004B18Rik",21.48,23.92,-0.14," 8.1e-02"
"Nat9",12.25,13.45,-0.14," 2.1e-01"
"Paqr5",4.35,4.6,-0.14," 5.7e-01"
"Plet1os",1.77,2.11,-0.14," 6.3e-01"
"Thumpd1",20.02,22.75,-0.14," 1.1e-01"
"Adam7",0.77,0.4,-0.14," 8.8e-01"
"Msmo1",70.41,80.72,-0.14," 1.4e-01"
"Bid",7.82,8.99,-0.14," 2.8e-01"
"Cdkn2aipnl",9.98,11.2,-0.14," 2.0e-01"
"Lrrc6",20.38,22.64,-0.14," 3.3e-01"
"Zfp579",12.38,13.18,-0.14," 3.2e-01"
"Bod1",15.29,16.94,-0.14," 1.7e-01"
"4930404H11Rik",0.34,0.4,-0.14," 8.3e-01"
"9130401M01Rik",17.25,19.76,-0.14," 1.2e-01"
"Creg2",21.23,23.58,-0.14," 6.5e-02"
"Ppp1r3a",0.32,0.38,-0.14," 8.6e-01"
"Cxcl5",0.57,0.59,-0.14," 8.3e-01"
"Tfip11",7.02,7.74,-0.14," 3.4e-01"
"Siva1",6.92,8.07,-0.14," 2.8e-01"
"Ceacam1",1.73,1.92,-0.14," 6.2e-01"
"Wfdc3",1.72,1.86,-0.14," 6.1e-01"
"Fbxo40",0.15,0.16,-0.14," 8.9e-01"
"Pex12",6.3,7.01,-0.14," 4.2e-01"
"Edf1",63.89,73.9,-0.14," 1.5e-01"
"Rtp1",0.19,0.22,-0.14," 8.7e-01"
"2810429I04Rik",5.28,5.76,-0.14," 3.7e-01"
"4930524O07Rik",1.34,1.54,-0.14," 6.5e-01"
"4933406P04Rik",0.61,0.68,-0.14," 7.7e-01"
"Eif4a1",98.24,119.26,-0.15," 1.5e-01"
"Elmsan1",22.05,24.33,-0.15," 1.8e-01"
"6030440G07Rik",0.23,0.35,-0.15," 8.6e-01"
"Apex1",16.75,20.29,-0.15," 3.3e-01"
"2010310C07Rik",0.28,0.3,-0.15," 8.6e-01"
"Nme6",14.66,16.48,-0.15," 1.3e-01"
"Ccpg1os",12.71,13.97,-0.15," 1.5e-01"
"Zfp809",19.05,20.51,-0.15," 2.3e-01"
"Llgl1",21.6,24.07,-0.15," 1.3e-01"
"Pes1",7.2,8.03,-0.15," 3.2e-01"
"Atmin",11.21,12.53,-0.15," 3.1e-01"
"Selenon",17.54,19.41,-0.15," 8.2e-02"
"Zfp593",4.37,4.9,-0.15," 3.7e-01"
"Ifi27l2a",1.97,2.42,-0.15," 6.7e-01"
"4930430F08Rik",18.5,21.07,-0.15," 1.0e-01"
"Pik3c3",16.68,18.41,-0.15," 9.3e-02"
"1700109G14Rik",0.68,0.72,-0.15," 7.5e-01"
"Tbc1d5",154.62,174.79,-0.15," 1.3e-01"
"Derl2",27.21,30.15,-0.15," 1.9e-01"
"Snrnp25",6.91,8.08,-0.15," 3.0e-01"
"B3galt4",4.24,4.63,-0.15," 4.1e-01"
"Resp18",392.03,503.83,-0.15," 1.0e-01"
"Naxe",40.36,45.97,-0.15," 6.4e-02"
"Gnmt",2.27,2.54,-0.15," 5.6e-01"
"Ncoa4",21.11,23.5,-0.15," 1.0e-01"
"Pex11g",4.14,4.33,-0.15," 4.5e-01"
"Tmem205",34.19,38.73,-0.15," 6.6e-02"
"Zfp819",0.29,0.32,-0.15," 8.5e-01"
"Eef1a2",71.67,82.04,-0.15," 5.9e-02"
"Akain1",4.64,5.6,-0.15," 4.9e-01"
"Cenpm",1.48,1.61,-0.15," 6.4e-01"
"Gorab",7.86,8.65,-0.15," 2.4e-01"
"Mycbpap",22.44,26.27,-0.15," 2.0e-01"
"Dgat2l6",0.11,0.17,-0.15," 8.8e-01"
"Nme1",0.16,0.14,-0.15," 9.2e-01"
"Sco1",3.87,4.38,-0.15," 3.8e-01"
"Mrps24",30.43,34.58,-0.15," 9.7e-02"
"Slc15a3",2.39,3.24,-0.15," 7.6e-01"
"Coa6",13.99,15.8,-0.15," 2.9e-01"
"B3galt6",13.74,15.67,-0.15," 1.4e-01"
"Atp5j2",86.44,103.35,-0.15," 1.2e-01"
"H2afj",35.92,41.43,-0.15," 1.5e-01"
"1810012K16Rik",0.97,1.07,-0.15," 7.1e-01"
"Rfxap",14.3,16.22,-0.15," 1.0e-01"
"Nectin2",13.3,14.83,-0.15," 1.3e-01"
"Xxylt1",11.51,12.82,-0.15," 1.4e-01"
"Lmna",31.23,33.93,-0.15," 7.6e-02"
"Arl4c",25.17,27.9,-0.15," 9.0e-02"
"Necap1",37.09,42.53,-0.15," 1.6e-01"
"Zfp768",5.79,6.12,-0.15," 3.3e-01"
"Tnfrsf22",3.3,3.43,-0.15," 5.7e-01"
"Syap1",25.3,28.01,-0.15," 9.0e-02"
"Ninj1",10.29,12.21,-0.15," 3.9e-01"
"Tmem185a",13.32,14.83,-0.15," 1.7e-01"
"Mcfd2",38.32,44.43,-0.15," 1.4e-01"
"Arl4a",31.4,34.74,-0.15," 9.4e-02"
"Capzb",66.92,76.32,-0.15," 9.2e-02"
"Ahnak2",1.37,1.77,-0.15," 6.8e-01"
"Sema4b",29.52,32.79,-0.15," 1.3e-01"
"Gtf3a",9.71,10.93,-0.15," 2.0e-01"
"Vma21-ps",0.24,0.25,-0.15," 8.5e-01"
"Pou4f1",0.07,0.11,-0.15," 9.2e-01"
"Slc30a4",17.44,19.06,-0.15," 1.4e-01"
"Sag",5.78,8.14,-0.15," 6.4e-01"
"Pik3c2b",29.99,34.36,-0.15," 2.6e-01"
"Spg21",21.02,23.41,-0.15," 8.7e-02"
"Mtrr",4.92,5.41,-0.15," 4.1e-01"
"Sult4a1",48.95,58.76,-0.15," 1.8e-01"
"Gclm",65.55,72.9,-0.15," 7.8e-02"
"Lrrc17",2.91,3.16,-0.15," 5.4e-01"
"Clec11a",3.29,3.84,-0.15," 4.7e-01"
"Mtbp",6.7,7.38,-0.15," 2.4e-01"
"H1fx",12.29,14.2,-0.15," 2.1e-01"
"Limd2",11.63,13.2,-0.15," 2.5e-01"
"Sde2",17.25,19.55,-0.15," 1.2e-01"
"Ldlrad3",38.54,43.82,-0.15," 3.1e-01"
"Camp",1.05,1.14,-0.15," 6.8e-01"
"D230030E09Rik",0.35,0.33,-0.15," 8.5e-01"
"4932422M17Rik",5.89,6.54,-0.15," 3.4e-01"
"Bloc1s6",9.91,10.97,-0.15," 1.7e-01"
"B430305J03Rik",0.24,0.27,-0.15," 8.5e-01"
"4933430I17Rik",0.64,0.66,-0.15," 7.4e-01"
"Mcl1",21.83,24.76,-0.15," 1.7e-01"
"Zfp281",16.44,18.47,-0.15," 1.3e-01"
"Prdx5",80.34,94.85,-0.15," 9.2e-02"
"Flrt1",26.92,29.17,-0.15," 2.2e-01"
"Slain1",52.47,59.14,-0.15," 6.1e-02"
"Tmem40",8.51,8.69,-0.15," 4.1e-01"
"Tgfb1i1",5.09,5.29,-0.15," 3.9e-01"
"Rwdd2a",36.63,43.38,-0.15," 2.8e-01"
"Vdac1",108.15,126.32,-0.15," 8.3e-02"
"Srms",0.19,0.22,-0.15," 8.8e-01"
"Ccndbp1",25.11,28.98,-0.15," 7.2e-02"
"C820005J03Rik",0.24,0.32,-0.15," 8.7e-01"
"Sfxn4",38.31,42.7,-0.15," 8.4e-02"
"Ipp",17.11,18.73,-0.15," 8.1e-02"
"Tada2b",5.3,5.74,-0.16," 3.5e-01"
"Slc25a13",25.54,29.18,-0.16," 2.0e-01"
"Casp9",10.61,11.97,-0.16," 1.2e-01"
"Syce2",3.49,3.82,-0.16," 4.6e-01"
"Plagl2",8.4,9.35,-0.16," 2.9e-01"
"Kdelc1",8.74,9.6,-0.16," 2.0e-01"
"Dnajc5g",0.15,0.16,-0.16," 8.9e-01"
"Ppm1h",125.8,143.81,-0.16," 1.4e-01"
"Ndst1",12.46,13.73,-0.16," 2.4e-01"
"Htatsf1",17.85,19.9,-0.16," 7.3e-02"
"Hyal2",6.39,7.17,-0.16," 3.2e-01"
"Cntn2",34.39,39.23,-0.16," 1.3e-01"
"Dera",12.41,13.82,-0.16," 1.7e-01"
"Il20rb",3.24,3.59,-0.16," 4.4e-01"
"Nod2",1.32,1.41,-0.16," 6.6e-01"
"Nkiras2",7.13,7.98,-0.16," 2.0e-01"
"Olfr107",0.11,0.12,-0.16," 9.1e-01"
"Nacad",8.38,9.28,-0.16," 2.0e-01"
"Cdyl",24.24,27.1,-0.16," 1.8e-01"
"S100g",0.64,0.63,-0.16," 7.9e-01"
"Rnf146",29.22,32.39,-0.16," 6.9e-02"
"Plek",19.47,22.11,-0.16," 2.5e-01"
"Ccdc71l",4.92,5.36,-0.16," 3.4e-01"
"Rpl3",11.99,13.49,-0.16," 2.3e-01"
"4933411O13Rik",8.48,9.65,-0.16," 3.3e-01"
"Sft2d1",35.28,39.8,-0.16," 1.5e-01"
"Zfp180",9.48,10.72,-0.16," 1.8e-01"
"Irf6",0.21,0.18,-0.16," 9.1e-01"
"Eif2ak3",24.17,26.86,-0.16," 1.7e-01"
"Cant1",14.59,16.68,-0.16," 9.3e-02"
"Asna1",27.08,31.46,-0.16," 1.6e-01"
"Pgbd1",7.17,8.15,-0.16," 2.3e-01"
"Drc3",28.95,32.92,-0.16," 1.5e-01"
"Irf1",8.79,9.18,-0.16," 4.0e-01"
"Ptger4",11.16,12.4,-0.16," 2.1e-01"
"Mocs3",7.19,8.22,-0.16," 2.7e-01"
"A930033H14Rik",5.69,6.24,-0.16," 3.3e-01"
"Thnsl2",9.53,10.67,-0.16," 1.7e-01"
"Phf23",9.41,10.89,-0.16," 2.9e-01"
"Ranbp1",50.65,60.44,-0.16," 8.8e-02"
"Snrpd3",31.83,37,-0.16," 5.2e-02"
"Impad1",41.45,45.61,-0.16," 6.4e-02"
"Tma7",91.26,107.51,-0.16," 6.3e-02"
"4933405L10Rik",0.72,0.8,-0.16," 7.3e-01"
"Rimbp3",0.49,0.58,-0.16," 7.5e-01"
"Alyref2",9.04,9.87,-0.16," 1.9e-01"
"Lipt2",2.18,2.52,-0.16," 5.5e-01"
"March4",41.72,47.09,-0.16," 8.6e-02"
"Slc25a11",48.9,55.94,-0.16," 6.8e-02"
"Dhrs9",0.24,0.16,-0.16," 8.8e-01"
"Klhl1",74.44,81.62,-0.16," 2.3e-01"
"Pin1",31.52,36.35,-0.16," 9.0e-02"
"Rdh11",10.51,12.09,-0.16," 1.7e-01"
"Chrna3",1.81,2,-0.16," 6.0e-01"
"Lyrm2",14.52,16.15,-0.16," 9.4e-02"
"Znrd1",11.03,12.58,-0.16," 1.9e-01"
"Kif1c",12.9,14.61,-0.16," 2.4e-01"
"Usp6nl",28.49,31.79,-0.16," 1.0e-01"
"Trp53",21.32,23.61,-0.16," 8.9e-02"
"Wbp1",17.07,18.94,-0.16," 6.1e-02"
"Klf1",0.48,0.57,-0.16," 7.8e-01"
"Cenpw",0.92,0.98,-0.16," 6.7e-01"
"B230369F24Rik",12.52,14.11,-0.16," 1.2e-01"
"St8sia6",11.76,13.84,-0.16," 4.0e-01"
"Platr17",0.57,0.62,-0.16," 8.0e-01"
"Hexa",49.41,57.45,-0.16," 2.6e-01"
"1700124L16Rik",1.23,1.47,-0.16," 6.5e-01"
"Psmb7",53.36,62.72,-0.16," 8.3e-02"
"Dolk",19.41,21.57,-0.16," 8.4e-02"
"Ebi3",1.34,1.53,-0.16," 6.4e-01"
"Tti1",13.73,15.58,-0.16," 5.8e-02"
"Toe1",9.18,10.32,-0.16," 1.9e-01"
"4930537H20Rik",0.47,0.52,-0.16," 7.8e-01"
"Zfp974",17.39,18.91,-0.16," 7.6e-02"
"Cln6",5.26,5.99,-0.16," 3.6e-01"
"Dhx58",1.4,1.51,-0.16," 6.6e-01"
"Med29",4.98,5.76,-0.16," 3.5e-01"
"Raly",0.33,0.36,-0.16," 8.1e-01"
"Ddx25",17.29,20.08,-0.16," 1.6e-01"
"Cebpa",2,2.65,-0.16," 6.6e-01"
"Man1a",70.29,79.49,-0.16," 6.7e-02"
"Siah2",9.19,10.01,-0.16," 1.8e-01"
"Diras1",5.9,6.49,-0.16," 2.8e-01"
"Rsph1",13.23,15.43,-0.17," 1.7e-01"
"Avpr2",0.09,0.1,-0.17," 9.0e-01"
"Mavs",10.08,10.97,-0.17," 2.2e-01"
"Mob1a",11.48,12.39,-0.17," 3.1e-01"
"Wdr55",5.79,5.97,-0.17," 3.3e-01"
"Eif1ad",8.33,9.81,-0.17," 2.8e-01"
"Bora",9.61,10.56,-0.17," 1.6e-01"
"Nog",2.3,2.72,-0.17," 5.1e-01"
"Mcur1",9.01,9.95,-0.17," 1.8e-01"
"Cyb561d1",4.65,5.14,-0.17," 3.2e-01"
"Ldhd",12.52,14.7,-0.17," 2.3e-01"
"Adgrg7",0.34,0.43,-0.17," 8.3e-01"
"Nrip3",26.84,30.79,-0.17," 1.0e-01"
"Polr2d",7.84,9.09,-0.17," 2.9e-01"
"Sec61g",7.21,8.23,-0.17," 2.8e-01"
"4933438B17Rik",0.08,0.12,-0.17," 9.0e-01"
"Fos",11.96,12.68,-0.17," 4.9e-01"
"A730098A19Rik",3.15,3.45,-0.17," 3.8e-01"
"Soat2",0.7,0.71,-0.17," 7.2e-01"
"Unc13b",69.53,79.57,-0.17," 6.2e-02"
"Tmem236",0.44,0.53,-0.17," 7.6e-01"
"Leap2",0.1,0.14,-0.17," 8.8e-01"
"Rpf1",9.26,10.72,-0.17," 1.2e-01"
"Tmem254a",0.66,0.75,-0.17," 7.4e-01"
"Abhd14a",11.82,13.16,-0.17," 1.6e-01"
"Tada1",19.68,22.57,-0.17," 1.1e-01"
"Tmem250-ps",12.46,13.75,-0.17," 1.1e-01"
"C330019F10Rik",2.26,2.39,-0.17," 5.2e-01"
"Vmn2r65",0.16,0.21,-0.17," 8.7e-01"
"Btbd6",8.85,10.17,-0.17," 1.7e-01"
"4933425L06Rik",0.1,0.08,-0.17," 9.2e-01"
"Mrrf",14,15.87,-0.17," 5.9e-02"
"Spata45",1.68,1.93,-0.17," 5.6e-01"
"Gna11",41.56,48.24,-0.17," 5.0e-02"
"Timm17b",15.72,18.25,-0.17," 9.9e-02"
"Rex2",0.1,0.13,-0.17," 8.9e-01"
"Myh9",33.39,38.29,-0.17," 3.4e-01"
"Scarf1",1.19,1.4,-0.17," 6.5e-01"
"Map2k3os",3.02,3.45,-0.17," 4.1e-01"
"Stk10",20.49,23.74,-0.17," 2.8e-01"
"Zfp750",1.59,1.66,-0.17," 6.5e-01"
"Gulp1",60.18,67.33,-0.17," 2.5e-01"
"Bex1",80.52,93.41,-0.17," 1.1e-01"
"Otub1",51.4,61.46,-0.17," 9.5e-02"
"Bbc3",5.55,6.2,-0.17," 3.0e-01"
"Lyn",63.17,78.74,-0.17," 6.1e-01"
"Kif26a",4.36,5.02,-0.17," 3.7e-01"
"Apeh",13.57,15.39,-0.17," 7.3e-02"
"1700037H04Rik",16.01,19.02,-0.17," 1.7e-01"
"Asb17os",0.21,0.26,-0.17," 8.4e-01"
"4930412M03Rik",0.47,0.43,-0.17," 7.8e-01"
"Bcor",28.06,31.68,-0.17," 6.0e-02"
"Slc4a2",13.15,14.87,-0.17," 8.0e-02"
"Map1a",77.71,90.06,-0.17," 8.9e-02"
"Slc28a1",1.72,1.93,-0.17," 5.6e-01"
"Dnajc4",15.19,17.56,-0.17," 7.4e-02"
"Cdrt4",1.33,1.38,-0.17," 6.6e-01"
"Inhbc",0.89,0.9,-0.17," 7.4e-01"
"Smpx",0.19,0.21,-0.17," 8.6e-01"
"Glipr1l3",1.11,1.4,-0.17," 6.2e-01"
"Il4i1",2.37,2.64,-0.17," 4.7e-01"
"Jade2",22.89,25.53,-0.17," 2.0e-01"
"Rab18",47.96,57.26,-0.17," 6.5e-02"
"Mrps7",27.89,31.34,-0.17," 1.2e-01"
"Gt(ROSA)26Sor",21.17,23.24,-0.17," 2.8e-01"
"Ebag9",20.26,23.67,-0.17," 9.5e-02"
"D6Ertd474e",0.49,0.57,-0.17," 7.6e-01"
"Grhl2",3.39,3.7,-0.17," 3.6e-01"
"Fam192a",20.12,22.92,-0.17," 6.2e-02"
"Tnfrsf14",0.07,0.09,-0.17," 9.2e-01"
"Trim60",0.12,0.13,-0.17," 8.8e-01"
"Dnajb1",10.19,11.88,-0.17," 1.6e-01"
"Zkscan17",12.13,13.62,-0.17," 8.8e-02"
"Nrsn1",65.47,76.41,-0.17," 6.0e-02"
"Grwd1",5.78,6.5,-0.17," 2.8e-01"
"Plekhh3",13.02,14.32,-0.17," 1.5e-01"
