sample_name,smart_seq_cluster_id,smart_seq_cluster_label,smart_seq_cluster_color,animal_name_id,animal_name_label,animal_name_color,retro-seq_injection_roi_id,retro-seq_injection_roi_label,retro-seq_injection_roi_color,sex_id,sex_label,sex_color,sexual_experience_id,sexual_experience_label,sexual_experience_color,medical_conditions_id,medical_conditions_label,medical_conditions_color,cca_cluster_id,cca_cluster_label,cca_cluster_color
SM-D9D7N_S87_E1-50,4,Micro Siglech,#598069,54,C993,#992E3A,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7N_S88_E1-50,4,Micro Siglech,#598069,54,C993,#992E3A,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7N_S89_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7N_S91_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7N_S92_E1-50,5,Astro Aqp4,#665C47,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7N_S93_E1-50,6,Oligo Opalin 1,#476662,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S49_E1-50,1,SMC,#605F5F,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S52_E1-50,1,SMC,#605F5F,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S55_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S57_E1-50,6,Oligo Opalin 1,#476662,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S59_E1-50,18,Nfib_1 Prdm13,#9B408B,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S61_E1-50,17,Slc32a1_2,#FF008B,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S63_E1-50,5,Astro Aqp4,#665C47,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S65_E1-50,11,Tbx3_1 Tac2,#8F87DF,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S68_E1-50,6,Oligo Opalin 1,#476662,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S69_E1-50,6,Oligo Opalin 1,#476662,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S70_E1-50,99,Oligo Opalin 2,#4C796F,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S76_E1-50,3,PVM Mrc1,#4C6647,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S77_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S78_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S79_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S92_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S93_E1-50,3,PVM Mrc1,#4C6647,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S95_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7O_S96_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S49_E1-50,5,Astro Aqp4,#665C47,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S52_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S56_E1-50,6,Oligo Opalin 1,#476662,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S57_E1-50,6,Oligo Opalin 1,#476662,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S59_E1-50,6,Oligo Opalin 1,#476662,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S60_E1-50,99,Oligo Opalin 2,#4C796F,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S61_E1-50,5,Astro Aqp4,#665C47,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S62_E1-50,17,Slc32a1_2,#FF008B,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S63_E1-50,17,Slc32a1_2,#FF008B,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S65_E1-50,1,SMC,#605F5F,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S69_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S70_E1-50,99,Oligo Opalin 2,#4C796F,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S71_E1-50,6,Oligo Opalin 1,#476662,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S72_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S76_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S77_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S79_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S84_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S85_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S86_E1-50,12,Tbx3_2 Anxa2,#9F47FF,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S87_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9D7P_S88_E1-50,4,Micro Siglech,#598069,53,C989,#CC5C75,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9E4K_S83_E1-50,18,Nfib_1 Prdm13,#9B408B,46,C01035,#FF4DFF,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9E4K_S87_E1-50,4,Micro Siglech,#598069,46,C01035,#FF4DFF,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9E4K_S91_E1-50,4,Micro Siglech,#598069,46,C01035,#FF4DFF,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9E6R_S84_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9E6R_S85_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9E6R_S90_E1-50,17,Slc32a1_2,#FF008B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9E6R_S95_E1-50,17,Slc32a1_2,#FF008B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQB_S04_E1-50,4,Micro Siglech,#598069,46,C01035,#FF4DFF,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQB_S14_E1-50,3,PVM Mrc1,#4C6647,46,C01035,#FF4DFF,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQB_S15_E1-50,17,Slc32a1_2,#FF008B,46,C01035,#FF4DFF,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQB_S57_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQB_S58_E1-50,18,Nfib_1 Prdm13,#9B408B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQB_S62_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQB_S69_E1-50,17,Slc32a1_2,#FF008B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQB_S81_E1-50,17,Slc32a1_2,#FF008B,44,C00088,#9F00CC,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQB_S82_E1-50,17,Slc32a1_2,#FF008B,44,C00088,#9F00CC,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQB_S96_E1-50,9,Lhx9,#FE5B2B,43,C00087,#B726FF,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S19_E1-50,17,Slc32a1_2,#FF008B,46,C01035,#FF4DFF,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S22_E1-50,17,Slc32a1_2,#FF008B,46,C01035,#FF4DFF,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S23_E1-50,3,PVM Mrc1,#4C6647,46,C01035,#FF4DFF,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S45_E1-50,14,Lhx1_2,#F29D0B,43,C00087,#B726FF,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S46_E1-50,14,Lhx1_2,#F29D0B,43,C00087,#B726FF,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S47_E1-50,17,Slc32a1_2,#FF008B,43,C00087,#B726FF,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S52_E1-50,17,Slc32a1_2,#FF008B,43,C00087,#B726FF,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S57_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S58_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S66_E1-50,9,Lhx9,#FE5B2B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S71_E1-50,17,Slc32a1_2,#FF008B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S72_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S75_E1-50,9,Lhx9,#FE5B2B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S79_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S81_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,44,C00088,#9F00CC,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S82_E1-50,9,Lhx9,#FE5B2B,44,C00088,#9F00CC,4,MPOA,#00FFFF,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQC_S85_E1-50,17,Slc32a1_2,#FF008B,43,C00087,#B726FF,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQD_S34_E1-50,18,Nfib_1 Prdm13,#9B408B,43,C00087,#B726FF,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQD_S38_E1-50,17,Slc32a1_2,#FF008B,43,C00087,#B726FF,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQD_S40_E1-50,99,Oligo Opalin 2,#4C796F,43,C00087,#B726FF,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQD_S49_E1-50,9,Lhx9,#FE5B2B,43,C00087,#B726FF,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQD_S59_E1-50,15,Slc32a1_1 Nup62cl,#BF2B77,43,C00087,#B726FF,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQD_S65_E1-50,17,Slc32a1_2,#FF008B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQD_S78_E1-50,9,Lhx9,#FE5B2B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQD_S79_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQD_S88_E1-50,16,Irx5,#D91D96,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQD_S92_E1-50,9,Lhx9,#FE5B2B,43,C00087,#B726FF,3,dPAG,#179917,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQE_S67_E1-50,9,Lhx9,#FE5B2B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQE_S75_E1-50,17,Slc32a1_2,#FF008B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQE_S79_E1-50,18,Nfib_1 Prdm13,#9B408B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQE_S90_E1-50,12,Tbx3_2 Anxa2,#9F47FF,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQF_S68_E1-50,17,Slc32a1_2,#FF008B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQF_S69_E1-50,17,Slc32a1_2,#FF008B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQF_S70_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQF_S73_E1-50,15,Slc32a1_1 Nup62cl,#BF2B77,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQF_S75_E1-50,15,Slc32a1_1 Nup62cl,#BF2B77,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQF_S76_E1-50,17,Slc32a1_2,#FF008B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQF_S79_E1-50,15,Slc32a1_1 Nup62cl,#BF2B77,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQF_S83_E1-50,9,Lhx9,#FE5B2B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQF_S84_E1-50,17,Slc32a1_2,#FF008B,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQF_S85_E1-50,13,Tbx3_3 Slc14a1,#AF67FF,39,C00025,#341799,6,lPAG,#992E99,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQH_S20_E1-50,18,Nfib_1 Prdm13,#9B408B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQH_S24_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQH_S27_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQH_S35_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQH_S36_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQH_S39_E1-50,18,Nfib_1 Prdm13,#9B408B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQI_S42_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQI_S44_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQI_S49_E1-50,18,Nfib_1 Prdm13,#9B408B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQI_S55_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQI_S58_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQI_S61_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQJ_S20_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQJ_S23_E1-50,18,Nfib_1 Prdm13,#9B408B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQJ_S24_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQJ_S26_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQJ_S29_E1-50,18,Nfib_1 Prdm13,#9B408B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQJ_S34_E1-50,9,Lhx9,#FE5B2B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQJ_S39_E1-50,14,Lhx1_2,#F29D0B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
SM-D9EQJ_S40_E1-50,17,Slc32a1_2,#FF008B,45,C00198,#904599,2,AHNa,#CCCC3D,2,M,#3DCC3D,2,Naive,#3DCC3D,5,behavior - none,#5C5CCC,NA,NA,NA
